Cost,Het,R,WW,RW,RR
0.297,0,5.36700322004587e-08,0.999999926329969,3.99999973373365e-08,3.36700335317904e-08
0.298,0,5.3557045682092e-08,0.999999926442956,3.99999973412307e-08,3.35570470114767e-08
0.299,0,5.34448150653631e-08,0.999999926555186,3.99999976929676e-08,3.34448162188793e-08
0.3,0,5.33333315101888e-08,0.99999992666667,3.99999972006429e-08,3.33333329098674e-08
0.301,0,5.32225890834181e-08,0.999999926777412,3.99999968561015e-08,3.32225906553673e-08
0.302,0,5.31125806124393e-08,0.999999926887421,3.99999969112653e-08,3.31125821568066e-08
0.303,0,5.3003298354632e-08,0.999999926996703,3.99999969656692e-08,3.30032998717974e-08
0.304,0,5.28947350808505e-08,0.999999927105266,3.99999972183274e-08,3.28947364716868e-08
0.305,0,5.2786882807077e-08,0.999999927213119,3.99999966252041e-08,3.2786884494475e-08
0.306,0,5.26797368444246e-08,0.999999927320265,3.99999971268167e-08,3.26797382810163e-08
0.307,0,5.25732885234774e-08,0.999999927426713,3.99999972807766e-08,3.25732898830891e-08
0.308,0,5.24675312882071e-08,0.99999992753247,3.9999997484912e-08,3.24675325457511e-08
0.309,0,5.23624573879281e-08,0.999999927637544,3.9999996692302e-08,3.23624590417771e-08
0.31,0,5.22580611468072e-08,0.999999927741941,3.9999995900369e-08,3.22580631966227e-08
0.311,0,5.21543387500185e-08,0.999999927845663,3.99999969497724e-08,3.21543402751323e-08
0.312,0,5.20512804058552e-08,0.999999927948721,3.99999972531015e-08,3.20512817793044e-08
0.313,0,5.1948880052944e-08,0.999999928051121,3.99999970561785e-08,3.19488815248548e-08
0.314,0,5.18471303065766e-08,0.999999928152872,3.9999995767764e-08,3.18471324226946e-08
0.315,0,5.17460290395575e-08,0.999999928253973,3.99999965177584e-08,3.17460307806783e-08
0.316,0,5.16455681509495e-08,0.999999928354433,3.99999975669051e-08,3.16455693674969e-08
0.317,0,5.15457397493965e-08,0.999999928454262,3.99999972222471e-08,3.1545741138273e-08
0.318,0,5.14465383466211e-08,0.999999928553463,3.99999966304932e-08,3.14465400313745e-08
0.319,0,5.13479602861148e-08,0.999999928652041,3.99999968816286e-08,3.13479618453006e-08
0.32,0,5.12499975337984e-08,0.999999928750004,3.99999964892969e-08,3.12499992891499e-08
0.321,0,5.11526461116575e-08,0.999999928847355,3.99999971882243e-08,3.11526475175454e-08
0.322,0,5.10558986935646e-08,0.999999928944103,3.99999969441861e-08,3.10559002214715e-08
0.323,0,5.09597509108324e-08,0.99999992904025,3.99999975449916e-08,3.09597521383366e-08
0.324,0,5.08641950225255e-08,0.999999929135807,3.99999964537448e-08,3.08641967956531e-08
0.325,0,5.07692294400851e-08,0.999999929230772,3.99999975030721e-08,3.07692306885491e-08
0.326,0,5.06748460335095e-08,0.999999929325155,3.99999980023603e-08,3.06748470323293e-08
0.327,0,5.05810387950322e-08,0.999999929418962,3.99999977590295e-08,3.05810399155174e-08
0.328,0,5.04878034276202e-08,0.999999929512198,3.99999973630872e-08,3.04878047460766e-08
0.329,0,5.03951363858284e-08,0.999999929604865,3.99999982634709e-08,3.0395137254093e-08
0.33,0,5.03030295525776e-08,0.999999929696971,3.99999979170845e-08,3.03030305940353e-08
0.331,0,5.02114804110885e-08,0.99999992978852,3.99999986666305e-08,3.02114810777732e-08
0.332,0,5.01204819241912e-08,0.999999929879519,3.99999985230325e-08,3.0120482662675e-08
0.333,0,5.0030030396015e-08,0.99999992996997,3.99999987730421e-08,3.0030031009494e-08
0.334,0,4.99401192554524e-08,0.999999930059882,3.99999981818507e-08,2.9940120164527e-08
0.335,0,4.98507447130855e-08,0.999999930149257,3.99999972896587e-08,2.98507460682562e-08
0.336,0,4.97619035967399e-08,0.999999930238098,3.99999976916343e-08,2.97619047509227e-08
0.337,0,4.96735890585851e-08,0.999999930326412,3.9999997645578e-08,2.9673590235796e-08
0.338,0,4.95857978367366e-08,0.999999930414203,3.99999978971919e-08,2.95857988881406e-08
0.339,0,4.94985251340836e-08,0.999999930501476,3.99999987962314e-08,2.94985257359678e-08
0.34,0,4.94117639302456e-08,0.999999930588237,3.99999979042625e-08,2.94117649781144e-08
0.341,0,4.93255118771731e-08,0.999999930674489,3.99999976090993e-08,2.93255130726234e-08
0.342,0,4.92397639075308e-08,0.999999930760238,3.99999969648887e-08,2.92397654250865e-08
0.343,0,4.91545174979368e-08,0.999999930845484,3.99999975159119e-08,2.91545187399808e-08
0.344,0,4.90697679481451e-08,0.999999930930233,3.99999988630556e-08,2.90697685166174e-08
0.345,0,4.89855052782221e-08,0.999999931014496,3.9999996977328e-08,2.89855067895581e-08
0.346,0,4.89017332843437e-08,0.999999931098268,3.99999980740492e-08,2.89017342473191e-08
0.347,0,4.881844321865e-08,0.999999931181558,3.99999979776449e-08,2.88184442298276e-08
0.348,0,4.87356308569331e-08,0.99999993126437,3.99999973841191e-08,2.87356321648736e-08
0.349,0,4.86532936382088e-08,0.999999931346708,3.99999973377873e-08,2.86532949693152e-08
0.35,0,4.8571426291677e-08,0.999999931428576,3.99999963462749e-08,2.85714281185396e-08
0.351,0,4.84900263047196e-08,0.999999931509975,3.99999966479257e-08,2.84900279807567e-08
0.352,0,4.84090918633305e-08,0.999999931590908,3.9999999386403e-08,2.8409092170129e-08
0.353,0,4.83286112339072e-08,0.99999993167139,3.99999980462204e-08,2.8328612210797e-08
0.354,0,4.82485865467385e-08,0.999999931751415,3.99999977019715e-08,2.82485876957528e-08
0.355,0,4.81690144613176e-08,0.999999931830986,3.99999988989644e-08,2.81690150118354e-08
0.356,0,4.80898868506955e-08,0.999999931910114,3.99999980070783e-08,2.80898878471563e-08
0.357,0,4.80112038554899e-08,0.999999931988797,3.99999980601058e-08,2.8011204825437e-08
0.358,0,4.79329592861237e-08,0.999999932067042,3.99999972176398e-08,2.79329606773038e-08
0.359,0,4.7855151845317e-08,0.999999932144849,3.99999975688693e-08,2.78551530608823e-08
0.36,0,4.77777762204298e-08,0.999999932222225,3.99999971738214e-08,2.77777776335191e-08
0.361,0,4.77008284614574e-08,0.999999932299173,3.99999965807284e-08,2.77008301710932e-08
0.362,0,4.76243073707377e-08,0.999999932375694,3.99999968823297e-08,2.76243089295728e-08
0.363,0,4.75482084700834e-08,0.999999932451793,3.99999980302864e-08,2.75482094549402e-08
0.364,0,4.74725266501234e-08,0.999999932527474,3.9999997733936e-08,2.74725277831554e-08
0.365,0,4.73972602666943e-08,0.99999993260274,3.99999986813198e-08,2.73972609260344e-08
0.366,0,4.73224022039901e-08,0.999999932677599,3.99999968444166e-08,2.73224037817818e-08
0.367,0,4.72479561804053e-08,0.999999932752045,3.99999983396115e-08,2.72479570105995e-08
0.368,0,4.71739108358002e-08,0.999999932826091,3.99999968996782e-08,2.71739123859611e-08
0.369,0,4.71002692230172e-08,0.999999932899732,3.999999739952e-08,2.71002705232572e-08
0.37,0,4.70270256528308e-08,0.999999932972976,3.99999974028259e-08,2.70270269514179e-08
0.371,0,4.69541761539992e-08,0.999999933045825,3.99999972066926e-08,2.69541775506529e-08
0.372,0,4.688171906178e-08,0.999999933118282,3.99999976071515e-08,2.68817202582043e-08
0.373,0,4.68096501873993e-08,0.999999933190351,3.9999997610289e-08,2.68096513822548e-08
0.374,0,4.67379665805109e-08,0.999999933262035,3.99999977633548e-08,2.67379676988335e-08
0.375,0,4.6666665277453e-08,0.999999933333336,3.99999977163632e-08,2.66666664192714e-08
0.376,0,4.6595744471473e-08,0.999999933404256,3.99999986637187e-08,2.65957451396137e-08
0.377,0,4.65251975449086e-08,0.999999933474804,3.99999975721267e-08,2.65251987588452e-08
0.378,0,4.64550254528993e-08,0.999999933544976,3.99999978239459e-08,2.64550265409264e-08
0.379,0,4.63852220103474e-08,0.99999993361478,3.99999967824834e-08,2.63852236191057e-08
0.38,0,4.63157868267169e-08,0.999999933684215,3.99999965358602e-08,2.63157885587867e-08
0.381,0,4.62467184466138e-08,0.999999933753283,3.99999979319655e-08,2.62467194806311e-08
0.382,0,4.61780073470436e-08,0.999999933821994,3.99999961935939e-08,2.61780092502466e-08
0.383,0,4.61096590636484e-08,0.999999933890342,3.99999973397724e-08,2.61096603937621e-08
0.384,0,4.60416651524978e-08,0.999999933958336,3.99999974422039e-08,2.60416664313959e-08
0.385,0,4.5974025066134e-08,0.999999934025976,3.99999978428583e-08,2.59740261447048e-08
0.386,0,4.59067344381258e-08,0.999999934093267,3.99999974978331e-08,2.59067356892092e-08
0.387,0,4.58397917123856e-08,0.999999934160209,3.99999975995915e-08,2.58397929125899e-08
0.388,0,4.57731944824208e-08,0.999999934226807,3.99999974037663e-08,2.57731957805376e-08
0.389,0,4.57069403836108e-08,0.99999993429306,3.99999985492544e-08,2.57069411089835e-08
0.39,0,4.56410240615147e-08,0.999999934358977,3.99999972593643e-08,2.56410254318326e-08
0.391,0,4.55754459993282e-08,0.999999934424555,3.99999974113001e-08,2.55754472936781e-08
0.392,0,4.55102038987729e-08,0.999999934489797,3.99999986077684e-08,2.55102045948887e-08
0.393,0,4.54452903111544e-08,0.999999934554711,3.9999996870167e-08,2.54452918760709e-08
0.394,0,4.53807091155149e-08,0.999999934619292,3.99999975187527e-08,2.53807103561386e-08
0.395,0,4.53164553865234e-08,0.999999934683545,3.99999984658659e-08,2.53164561535904e-08
0.396,0,4.5252524667325e-08,0.999999934747476,3.99999981700404e-08,2.52525255823048e-08
0.397,0,4.51889163347763e-08,0.999999934811085,3.99999983231107e-08,2.51889171732209e-08
0.398,0,4.51256266359056e-08,0.999999934874375,3.99999976285706e-08,2.51256278216202e-08
0.399,0,4.50626559307064e-08,0.999999934937345,3.99999983281854e-08,2.50626567666137e-08
0.4,0,4.49999988865974e-08,0.999999935000002,3.99999978830327e-08,2.49999999450811e-08
0.001,0.25,1.00149962728043e-05,0.999989965008926,3.99896022514656e-08,9.99500147167852e-06
0.002,0.25,5.01499234420478e-06,0.999994965017752,3.99798082825198e-08,4.99500244006352e-06
0.003,0.25,3.34832204991972e-06,0.999996631693006,3.99698882466665e-08,3.32833710579639e-06
0.004,0.25,2.51498491339546e-06,0.999997465035118,3.99599378514413e-08,2.49500494446974e-06
0.005,0.25,2.01498121149485e-06,0.999997965043798,3.99499808209664e-08,1.99500622108437e-06
0.006,0.25,1.68164416228855e-06,0.999998298385827,3.99400218800529e-08,1.66167415134852e-06
0.007,0.25,1.44354524724901e-06,0.99999853648972,3.99300652358087e-08,1.42358021463111e-06
0.008,0.25,1.26497004003366e-06,0.999998715069906,3.9920108793382e-08,1.24500998563697e-06
0.009,0.25,1.12607741594017e-06,0.999998853967506,3.99101562025685e-08,1.10612233783889e-06
0.01,0.25,1.01496257597837e-06,0.99999896508732,3.99002079673977e-08,9.95012471994673e-07
0.011,0.25,9.24049756548029e-07,0.999999056005111,3.98902643168164e-08,9.04104624389621e-07
0.012,0.25,8.48288450596878e-07,0.999999131771387,3.98803244039913e-08,8.28348288394883e-07
0.013,0.25,7.84182174763739e-07,0.99999919588263,3.98703900557303e-08,7.64246979735874e-07
0.014,0.25,7.29233403526841e-07,0.999999250836367,3.98604595310987e-08,7.09303173761292e-07
0.015,0.25,6.81610628462152e-07,0.999999298464105,3.98505330634154e-08,6.61685361930445e-07
0.016,0.25,6.39940232318575e-07,0.999999340139462,3.98406113198543e-08,6.20019926658647e-07
0.017,0.25,6.0317179880291e-07,0.999999376912854,3.98306943639647e-08,5.83256451620927e-07
0.018,0.25,5.70488348147427e-07,0.99999940960126,3.98207830667546e-08,5.50577956614049e-07
0.019,0.25,5.41244864311446e-07,0.999999438849698,3.98108759025821e-08,5.21339426360155e-07
0.02,0.25,5.14925366992103e-07,0.999999465174146,3.98009739961599e-08,4.95024879994023e-07
0.021,0.25,4.91112138025737e-07,0.999999488992323,3.97910773571687e-08,4.71216599347153e-07
0.022,0.25,4.69463400043898e-07,0.999999510646008,3.97811842554568e-08,4.4957280791617e-07
0.023,0.25,4.49696838872923e-07,0.999999530417513,3.97712961523926e-08,4.29811190796727e-07
0.024,0.25,4.31577202209738e-07,0.999999548542091,3.97614142595941e-08,4.11696495079941e-07
0.025,0.25,4.14906828689915e-07,0.999999565217403,3.97515361213268e-08,3.95031060629251e-07
0.026,0.25,3.995185033091e-07,0.999999580610666,3.9741662097313e-08,3.79647672260443e-07
0.027,0.25,3.85269792036823e-07,0.999999594864311,3.97317942523318e-08,3.65403894910658e-07
0.028,0.25,3.72038588197823e-07,0.999999608100446,3.97219319227741e-08,3.52177622236436e-07
0.029,0.25,3.59719620921083e-07,0.999999620424343,3.97120732305478e-08,3.39863584305809e-07
0.03,0.25,3.48221663660204e-07,0.999999631927227,3.97022184444094e-08,3.28370554437999e-07
0.031,0.25,3.37465286474071e-07,0.999999642688528,3.9692370262104e-08,3.17619101343019e-07
0.032,0.25,3.27380943730923e-07,0.999999652777793,3.96825257330612e-08,3.07539680864392e-07
0.033,0.25,3.17907559340788e-07,0.999999662256097,3.96726867230979e-08,2.98071215979239e-07
0.034,0.25,3.0899121579859e-07,0.999999671177358,3.96628527989351e-08,2.89159789399123e-07
0.035,0.25,3.00584160842418e-07,0.999999679589328,3.96530227077352e-08,2.8075764948855e-07
0.036,0.25,2.92643979696598e-07,0.999999687534421,3.96431991579381e-08,2.72822380117629e-07
0.037,0.25,2.85132785486838e-07,0.999999695050525,3.96333791763178e-08,2.65316095898679e-07
0.038,0.25,2.78016734449586e-07,0.999999702171483,3.96235647260503e-08,2.58204952086561e-07
0.039,0.25,2.71265417707828e-07,0.999999708927705,3.9613755058915e-08,2.51458540178371e-07
0.04,0.25,2.64851479584109e-07,0.999999715346546,3.96039493107831e-08,2.45049504928717e-07
0.041,0.25,2.58750252130407e-07,0.999999721452673,3.95941500984386e-08,2.38953177081188e-07
0.042,0.25,2.52939370270915e-07,0.999999727268453,3.95843535587537e-08,2.33147193491538e-07
0.043,0.25,2.47398602685508e-07,0.999999732814116,3.95745632609541e-08,2.27611321055031e-07
0.044,0.25,2.4210951825225e-07,0.999999738108093,3.9564777174336e-08,2.22327129665082e-07
0.045,0.25,2.3705534363681e-07,0.999999743167158,3.95549961226905e-08,2.17277845575465e-07
0.046,0.25,2.32220764680385e-07,0.999999748006625,3.95452205569165e-08,2.12448154401927e-07
0.047,0.25,2.27591748024906e-07,0.999999752640528,3.95354482728533e-08,2.07824023888479e-07
0.048,0.25,2.23155458881203e-07,0.9999997570817,3.95256815023573e-08,2.03392618130025e-07
0.049,0.25,2.18900106917108e-07,0.999999761341932,3.95159213533294e-08,1.99142146240443e-07
0.05,0.25,2.1481480747316e-07,0.999999765432111,3.95061631956442e-08,1.95061725875338e-07
0.051,0.25,2.10889584081031e-07,0.99999976936221,3.94964112819049e-08,1.91141378440078e-07
0.052,0.25,2.07115190578175e-07,0.999999773141477,3.94866641838941e-08,1.87371858486228e-07
0.053,0.25,2.03483091808992e-07,0.999999776778447,3.9476922186038e-08,1.83744630715973e-07
0.054,0.25,1.99985381090992e-07,0.999999780281026,3.94671849408247e-08,1.80251788620579e-07
0.055,0.25,1.96614727552098e-07,0.999999783656546,3.94574521565019e-08,1.76886001473847e-07
0.056,0.25,1.93364322831186e-07,0.999999786911816,3.94477232437416e-08,1.73640461209315e-07
0.057,0.25,1.90227850603962e-07,0.999999790053149,3.94380012140408e-08,1.70508849996941e-07
0.058,0.25,1.87199403221949e-07,0.999999793086455,3.9428283009639e-08,1.6748526171713e-07
0.059,0.25,1.84273493725173e-07,0.999999796017222,3.94185690117373e-08,1.64564209219305e-07
0.06,0.25,1.81444991573212e-07,0.999999798850579,3.94088599130349e-08,1.61740561616695e-07
0.061,0.25,1.78709118547069e-07,0.999999801591303,3.93991570151713e-08,1.59009540039483e-07
0.062,0.25,1.76061370851152e-07,0.999999804243901,3.93894560892776e-08,1.56366642806514e-07
0.063,0.25,1.73497569610204e-07,0.99999980681255,3.93797612016346e-08,1.53807689009386e-07
0.064,0.25,1.71013777915401e-07,0.999999809301186,3.9370071968312e-08,1.51328741931245e-07
0.065,0.25,1.68606294135964e-07,0.999999811713513,3.93603856518725e-08,1.48926101310028e-07
0.066,0.25,1.66271669746862e-07,0.999999814052977,3.93507071713762e-08,1.46596316161174e-07
0.067,0.25,1.6400661832172e-07,0.999999816322866,3.93410309203027e-08,1.44336102861569e-07
0.068,0.25,1.61808086374235e-07,0.999999818526233,3.93313605550955e-08,1.42142406096687e-07
0.069,0.25,1.59673173110225e-07,0.99999982066598,3.93216938889435e-08,1.40012326165753e-07
0.07,0.25,1.5759915420717e-07,0.999999822744829,3.931203244043e-08,1.37943137986955e-07
0.071,0.25,1.55583461876409e-07,0.99999982476535,3.93023762794214e-08,1.35932273736699e-07
0.072,0.25,1.5362366133421e-07,0.999999826729977,3.92927241244426e-08,1.33977299271989e-07
0.073,0.25,1.5171745848066e-07,0.999999828641003,3.92830779032092e-08,1.32075919529055e-07
0.074,0.25,1.49862678635179e-07,0.999999830500603,3.92734362604642e-08,1.30225960504947e-07
0.075,0.25,1.48057267633557e-07,0.999999832310833,3.92637997120068e-08,1.28425367777554e-07
0.076,0.25,1.46299262991268e-07,0.999999834073654,3.92541655930596e-08,1.26672180194738e-07
0.077,0.25,1.44586835992406e-07,0.999999835790895,3.9244537899983e-08,1.24964567042415e-07
0.078,0.25,1.42918228055096e-07,0.999999837464314,3.92349152809674e-08,1.23300770414612e-07
0.079,0.25,1.41291767594433e-07,0.999999839095585,3.92252953082667e-08,1.216791199403e-07
0.08,0.25,1.39705881479578e-07,0.999999840686278,3.92156807830142e-08,1.20098041088071e-07
0.081,0.25,1.3815906830946e-07,0.999999842237896,3.92060716245216e-08,1.18556032497199e-07
0.082,0.25,1.36649896434033e-07,0.99999984375187,3.9196467128247e-08,1.17051662869909e-07
0.083,0.25,1.35177001557678e-07,0.999999845229565,3.91868660430056e-08,1.15583568536176e-07
0.084,0.25,1.33739095677074e-07,0.999999846672269,3.91772714904703e-08,1.14150459931839e-07
0.085,0.25,1.32334942925876e-07,0.999999848081216,3.91676817910956e-08,1.12751102030328e-07
0.086,0.25,1.30963358966649e-07,0.999999849457593,3.9158096174974e-08,1.11384310879162e-07
0.087,0.25,1.29623222411839e-07,0.99999985080252,3.9148514372734e-08,1.10048965225472e-07
0.088,0.25,1.28313468061334e-07,0.999999852117063,3.91389384651757e-08,1.08743998828746e-07
0.089,0.25,1.27033067276164e-07,0.999999853402249,3.9129367031689e-08,1.07468383760319e-07
0.09,0.25,1.25781037778578e-07,0.999999854659062,3.91197994003257e-08,1.06221138078415e-07
0.091,0.25,1.24556449261227e-07,0.999999855888433,3.91102364459447e-08,1.05001331038255e-07
0.092,0.25,1.23358405995672e-07,0.999999857091255,3.91006785617611e-08,1.03808066714791e-07
0.093,0.25,1.22186052957712e-07,0.999999858268384,3.90911257444352e-08,1.02640490085494e-07
0.094,0.25,1.21038572471661e-07,0.999999859420638,3.90815781457945e-08,1.01497783398764e-07
0.095,0.25,1.19915171538655e-07,0.999999860548811,3.90720341788763e-08,1.00379154449216e-07
0.096,0.25,1.188150980939e-07,0.999999861653655,3.90624935168839e-08,9.92838513354581e-08
0.097,0.25,1.17737645173464e-07,0.999999862735874,3.90529610063506e-08,9.8211164670289e-08
0.098,0.25,1.1668210584433e-07,0.999999863796178,3.90434319291031e-08,9.71603898797786e-08
0.099,0.25,1.15647813065967e-07,0.999999864835235,3.90339046798072e-08,9.61308607260629e-08
0.1,0.25,1.14634144495885e-07,0.999999865853663,3.90243851914666e-08,9.51219519001519e-08
0.101,0.25,1.13640478685289e-07,0.999999866852086,3.90148698231167e-08,9.41330437737306e-08
0.102,0.25,1.12666224230908e-07,0.999999867831097,3.90053576501061e-08,9.3163545405855e-08
0.103,0.25,1.11710818115049e-07,0.999999868791257,3.89958503250995e-08,9.22128929524995e-08
0.104,0.25,1.10773725721476e-07,0.9999998697331,3.8986349450397e-08,9.12805509962771e-08
0.105,0.25,1.09854412925112e-07,0.999999870657161,3.89768517736543e-08,9.03659870382844e-08
0.106,0.25,1.08952382341972e-07,0.999999871563938,3.89673600776844e-08,8.94687023031294e-08
